lot_id,first_issue_date,first_issue_year,outcome,lot_size_original,lot_size_source,land_width,land_depth,geolocalarea,roll_number,folioID,PID,site_id,tax_coord,lot_size_missing
007158653,2018-10-17,2018,sf_rebuild_or_upgrade,4703.83,residentialInventory,36.1,130.3,Kensington-Cedar Cottage,015250687270000,A00000236J,007158653,007158653,25068727,FALSE
007165498,2024-06-14,2024,duplex,4158,residentialInventory,42,99,Renfrew-Collingwood,023282715340000,A0000031XH,007165498,EPS11577,28271534,FALSE
007171307,2017-07-14,2017,sf_rebuild_or_upgrade,4016.1,residentialInventory,33,121.7,Victoria-Fraserview,017233793890000,A000002C7J,007171307,007171307,23379389,FALSE
007176058,2020-05-14,2020,sf_rebuild_or_upgrade,3715.2,residentialInventory,34.4,108,Hastings-Sunrise,020598275920000,A000002S8P,007176058,007176058,59827592,FALSE
007180675,2022-10-27,2022,duplex,3861,residentialInventory,33,117,Renfrew-Collingwood,023280722020000,A0000031S6,007180675,EPS11050,28072202,FALSE
007181281,2018-10-04,2018,sf_rebuild_or_upgrade,4254.5,residentialInventory,33.5,127,Hastings-Sunrise,021607280300000,A000002TVL,007181281,007181281,60728030,FALSE
007194251,2024-01-11,2024,sf_rebuild_or_upgrade,3684.8,residentialInventory,32.9,112,Sunset,017216817730000,A000002BMD,007194251,007194251,21681773,FALSE
007197136,2022-09-20,2022,sf_rebuild_or_upgrade,5423,residentialInventory,55,98.6,Kensington-Cedar Cottage,015228689250000,A0000022MB,007197136,EPS10619,22868925,FALSE
007197217,2017-07-28,2017,duplex,6039,residentialInventory,49.5,122,Riley Park,015689203040000,A0000023CN,007197217,007197217,68920304,FALSE
007199171,2024-07-18,2024,duplex,4320,residentialInventory,36,120,Riley Park,016192717590000,A00000269L,007199171,EPS11472,19271759,FALSE
007204418,2017-04-07,2017,sf_rebuild_or_upgrade,16481.5,residentialInventory,85,193.9,Dunbar-Southlands,006041758850000,A000000T8M,007204418,007204418,04175885,FALSE
007211261,2021-09-23,2021,sf_rebuild_or_upgrade,3630,residentialInventory,33,110,Kensington-Cedar Cottage,023729253150000,A00000377K,007211261,007211261,72925315,FALSE
007211422,2019-11-05,2019,sf_rebuild_or_upgrade,3828,residentialInventory,33,116,South Cambie,009153690540000,A0000017B3,007211422,007211422,15369054,FALSE
007221479,2020-05-08,2020,duplex,3888,residentialInventory,32,121.5,Renfrew-Collingwood,023717315430000,A000003579,007221479,007221479,71731543,FALSE
007221746,2025-09-22,2025,duplex,5633.1,residentialInventory,33,170.7,Victoria-Fraserview,019241762500000,A000002LJ9,007221746,007221746,24176250,FALSE
007237367,2022-09-08,2022,sf_rebuild_or_upgrade,5998.4,residentialInventory,46,130.4,Dunbar-Southlands,003723032070000,A000000JHH,007237367,007237367,72303207,FALSE
007240929,2020-01-16,2020,sf_rebuild_or_upgrade,10043.14,residentialInventory,76.9,130.6,Oakridge,010145802330000,A000001BTJ,007240929,007240929,14580233,FALSE
007245068,2019-12-11,2019,sf_rebuild_or_upgrade,10995,residentialInventory,75,146.6,Dunbar-Southlands,003038745390000,A000000FXQ,007245068,007245068,03874539,FALSE
007246170,2019-08-14,2019,sf_rebuild_or_upgrade,3832,residentialInventory,40,95.8,Killarney,024300798320000,A0000039JB,007246170,007246170,30079832,FALSE
007255110,2023-07-20,2023,sf_rebuild_or_upgrade,12123.45,residentialInventory,92.9,130.5,Kerrisdale,006062758970000,A000000TGC,007255110,007255110,06275897,FALSE
007259280,2017-04-04,2017,sf_rebuild_or_upgrade,4095.3,residentialInventory,33,124.1,Hastings-Sunrise,020320585810000,A000002PGM,007259280,007259280,32058581,FALSE
007259395,2017-12-08,2017,sf_rebuild_or_upgrade,6517.5,residentialInventory,33,197.5,Renfrew-Collingwood,023300726590000,A0000032J0,007259395,007259395,30072659,FALSE
007262230,2025-05-14,2025,sf_rebuild_or_upgrade,5700,residentialInventory,60,95,West Point Grey,001632022830000,A0000000C2,007262230,007262230,63202283,FALSE
007284047,2021-05-06,2021,sf_rebuild_or_upgrade,15632.1,residentialInventory,99,157.9,Dunbar-Southlands,006042769040000,A000000T92,007284047,007284047,04276904,FALSE
007286597,2019-05-29,2019,sf_rebuild_or_upgrade,4075.5,residentialInventory,33,123.5,Victoria-Fraserview,019231758600000,A000002KMZ,007286597,007286597,23175860,FALSE
007292732,2018-09-04,2018,sf_rebuild_or_upgrade,3208.56,residentialInventory,34.8,92.2,Renfrew-Collingwood,022277704200000,A000002X0B,007292732,007292732,27770420,FALSE
007298854,2021-05-28,2021,duplex,3630,residentialInventory,33,110,Hastings-Sunrise,020598296360000,A000002SC2,007298854,EPS9204,59829636,FALSE
007299907,2020-02-21,2020,sf_rebuild_or_upgrade,3000,residentialInventory,60,50,Kitsilano,002084643460000,A00000049B,007299907,007299907,08464346,FALSE
007306482,2022-10-19,2022,duplex,6100,residentialInventory,50,122,Hastings-Sunrise,020567312520000,A000002PP7,007306482,EPS10196,56731252,FALSE
007307497,2023-12-14,2023,sf_rebuild_or_upgrade,4287.4,residentialInventory,34,126.1,Kensington-Cedar Cottage,019236726170000,A000002KXZ,007307497,007307497,23672617,FALSE
007307527,2023-02-22,2023,sf_rebuild_or_upgrade,4098.25,residentialInventory,32.5,126.1,Kensington-Cedar Cottage,019236726250000,A000002KY2,007307527,007307527,23672625,FALSE
007330774,2017-02-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,00925000,A0000HQKL8,007330774,015642623,19060127,TRUE
007336438,2017-09-06,2017,sf_rebuild_or_upgrade,2244.8,residentialInventory,30.5,73.6,Riley Park,015203696200000,A0000022C9,007336438,007336438,20369620,FALSE
007340249,2021-07-23,2021,sf_rebuild_or_upgrade,4777.52,residentialInventory,48.8,97.9,Kensington-Cedar Cottage,019224735990000,A000002JPH,007340249,007340249,22473599,FALSE
007349190,2018-09-17,2018,sf_rebuild_or_upgrade,4026,residentialInventory,33,122,Sunset,016216765160000,A0000027YE,007349190,007349190,21676516,FALSE
007355301,2022-03-08,2022,duplex,3389.1,residentialInventory,33,102.7,Riley Park,015184702440000,A0000021YW,007355301,007355301,18470244,FALSE
007365063,2023-09-14,2023,sf_rebuild_or_upgrade,12600,residentialInventory,75,168,Shaughnessy,008695124980000,A000001636,007365063,007365063,69512498,FALSE
007367350,2025-02-20,2025,sf_rebuild_or_upgrade,6716.25,residentialInventory,67.5,99.5,Shaughnessy,005092735940000,A000000Q9Y,007367350,007367350,09273594,FALSE
007371926,2017-03-09,2017,sf_rebuild_or_upgrade,7000,residentialInventory,50,140,Oakridge,010795130220000,A000001CDP,007371926,007371926,79513022,FALSE
007372736,2024-08-21,2024,sf_rebuild_or_upgrade,11488,residentialInventory,80,143.6,Shaughnessy,008120722620000,A00000156M,007372736,007372736,12072262,FALSE
007376138,2017-01-27,2017,sf_rebuild_or_upgrade,2975,residentialInventory,35,85,Killarney,025804318510000,A000003F7C,007376138,007376138,80431851,FALSE
007381557,2023-02-13,2023,duplex,4191,residentialInventory,33,127,Hastings-Sunrise,021611271890000,A000002TY2,007381557,EPS10342,61127189,FALSE
007393318,2022-01-05,2022,sf_rebuild_or_upgrade,10684.19,residentialInventory,94.3,113.3,Shaughnessy,008144702750000,A0000015KN,007393318,007393318,14470275,FALSE
007399910,2022-07-14,2022,duplex,4043.35,residentialInventory,41.9,96.5,Hastings-Sunrise,020565277630000,A000002PKP,007399910,EPS9467,56527763,FALSE
007400888,2023-09-06,2023,duplex,4945,residentialInventory,43,115,Killarney,024300755120000,A0000039GT,007400888,EPS10427,30075512,FALSE
007406983,2020-08-11,2020,sf_rebuild_or_upgrade,4704,residentialInventory,42,112,Renfrew-Collingwood,022684305800000,A000002XV6,007406983,007406983,68430580,FALSE
007407947,2023-04-18,2023,duplex,5718.6,residentialInventory,40.5,141.2,Killarney,024288790280000,A0000039F3,007407947,EPS10494,28879028,FALSE
007408447,2020-04-16,2020,sf_rebuild_or_upgrade,3929.25,residentialInventory,32.5,120.9,Kensington-Cedar Cottage,016214714050000,A0000027Q6,007408447,007408447,21471405,FALSE
007423560,2021-08-27,2021,sf_rebuild_or_upgrade,6721,residentialInventory,55,122.2,Dunbar-Southlands,004062705870000,A000000L44,007423560,007423560,06270587,FALSE
007433344,2018-08-27,2018,sf_rebuild_or_upgrade,4039.2,residentialInventory,33,122.4,Victoria-Fraserview,019237758250000,A000002LAF,007433344,007433344,23775825,FALSE
007441304,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940001,A000003U77,007441304,VAS1877,60311794,TRUE
007441380,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940002,A000003U78,007441380,VAS1877,60311794,TRUE
007441461,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940003,A000003U79,007441461,VAS1877,60311794,TRUE
007441487,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940004,A000003U7A,007441487,VAS1877,60311794,TRUE
007441541,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940005,A000003U7B,007441541,VAS1877,60311794,TRUE
007441550,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940006,A000003U7C,007441550,VAS1877,60311794,TRUE
007441568,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940007,A000003U7D,007441568,VAS1877,60311794,TRUE
007441584,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940008,A000003U7E,007441584,VAS1877,60311794,TRUE
007441592,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940009,A000003U7F,007441592,VAS1877,60311794,TRUE
007441614,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940010,A000003U7G,007441614,VAS1877,60311794,TRUE
007441631,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940011,A000003U7H,007441631,VAS1877,60311794,TRUE
007441649,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940012,A000003U7J,007441649,VAS1877,60311794,TRUE
007441657,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940013,A000003U7K,007441657,VAS1877,60311794,TRUE
007441665,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940014,A000003U7L,007441665,VAS1877,60311794,TRUE
007441673,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940015,A000003U7M,007441673,VAS1877,60311794,TRUE
007441690,2017-12-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603117940016,A000003U7N,007441690,VAS1877,60311794,TRUE
